ID,LAT,LONG,T_SEASON,TDIFF,T_SUMMER,T_WINTER,PRE_YEAR,PRE_SUMMER,PRE_WINTER,ELEV,SLOPE,ASPECT,TMIN_JUL,TMIN_JAN,PERC_SEA,SHRUB,SAVANNA,GRASS,LAKE,CROP,URBAN,MOSAIC,BARE,FOREST
1434,1441750,-3491404,570.11,30.2,25.98,11.33,616.96,224.97,110.18,165,0.05,319.45,3.83,19.88,0,0.85,0.08,0,0,0.07,0,0,0,0
1434,1491750,-3491404,565.3,30.07,25.79,11.32,659.01,243,119.09,192.79,0.16,288.93,3.82,19.53,0,0.52,0,0,0,0.47,0,0,0,0
1534,1541750,-3491404,559.31,30.1,22.5,8.2,868.59,300.07,171.77,591.76,0.23,290.58,0.37,18.2,0,0.07,0.84,0,0,0.08,0,0,0,0.01
1534,1591750,-3491404,543,29.95,22.15,8.27,777.34,278.02,142,665.86,0.21,302.32,0.08,16.53,0,0,0.86,0,0,0.13,0,0,0,0
1634,1641750,-3491404,499.11,26.97,19.42,6.65,857.48,298.02,163.63,788.24,0.34,289.95,-0.45,15.62,0,0,0.72,0.15,0,0.11,0,0.02,0,0
1634,1691750,-3491404,451.05,23.9,17.46,5.92,941.52,352.73,162.91,1333.11,0.17,307.06,-0.19,13.36,0,0,0.16,0.62,0,0.1,0,0,0,0.12
1734,1741750,-3491404,421.58,23.26,19.58,8.73,1329.99,541.7,175.36,723.61,0.46,76.4,2.22,13.67,0,0,0.02,0.02,0,0,0,0,0,0.96
1734,1791750,-3491404,392.8,22.64,23.19,13.12,1392.93,521.56,199.79,368.8,0.56,76.71,5.92,17.29,0,0,0.15,0,0,0.02,0,0.05,0,0.79
1735,-1758250,-3541404,435.67,24.56,23.89,12.8,599.24,40.08,334.32,211.48,0.15,258.4,7.48,17.32,0,0.2,0.05,0,0,0.75,0,0,0,0
1735,-1708250,-3541404,512.5,27.96,25.2,12.28,440.74,43,228.2,272.96,0.08,257.19,6.5,17.65,0,0.45,0,0,0,0.55,0,0,0,0
1635,-1658250,-3541404,529.96,28.59,25.09,11.72,358.73,43.98,162.91,316.71,0.02,276.16,6.01,17.84,0,0.03,0,0,0,0.97,0,0,0,0
1635,-1608250,-3541404,537.79,28.6,25.2,11.53,350.2,44,160.73,298.74,0.02,296.24,5.83,18.1,0,0.32,0,0,0,0.68,0,0,0,0
1535,-1558250,-3541404,548.98,28.93,25.36,11.43,313.18,37.17,135.85,361.76,0.03,274.97,5.6,18.35,0,0.91,0,0,0,0.09,0,0,0,0
1535,-1508250,-3541404,558.6,29.19,25.12,10.91,325.29,52.84,132.84,345.86,0.04,235.24,5.02,18.46,0,1,0,0,0,0,0,0,0,0
1435,-1458250,-3541404,568.24,29.55,25.15,10.66,310.74,53,124.37,412.98,0.05,198.57,4.53,18.46,0,1,0,0,0,0,0,0,0,0
1435,-1408250,-3541404,570.92,29.84,25.6,11.06,291.66,52.05,113.61,400.26,0.05,173.19,4.77,18.5,0,1,0,0,0,0,0,0,0,0
1335,-1358250,-3541404,558.7,29.6,25.5,11.2,277.23,53,103.03,392.09,0.05,212.52,4.9,18.89,0,1,0,0,0,0,0,0,0,0
1335,-1308250,-3541404,542.46,28.95,25.03,11.09,278.21,58.85,96.36,413.64,0.05,227.14,4.9,18.26,0,1,0,0,0,0,0,0,0,0
1235,-1258250,-3541404,528.39,28.26,24.34,10.75,287.64,66.56,94.98,493.51,0.03,170.5,4.74,17.83,0,1,0,0,0,0,0,0,0,0
1235,-1208250,-3541404,509.67,27.6,24.64,11.44,264.24,63.76,84,382.37,0.07,99.51,5.44,18.1,0,1,0,0,0,0,0,0,0,0
1135,-1158250,-3541404,509.66,27.75,24.55,11.4,251.81,59.1,76.53,334.15,0.03,92.96,5.3,18.24,0,1,0,0,0,0,0,0,0,0
1135,-1108250,-3541404,501.02,27.86,24.43,11.57,239.68,57,69.71,378.06,0.03,212.82,5.27,17.57,0,1,0,0,0,0,0,0,0,0
1035,-1058250,-3541404,492.14,27.97,24.21,11.59,236,56,64,369.71,0.05,171.73,5.04,17.02,0,1,0,0,0,0,0,0,0,0
1035,-1008250,-3541404,482.75,28.03,24.09,11.66,230.95,55,59.85,383.49,0.07,123.45,4.91,16.62,0,1,0,0,0,0,0,0,0,0
9535,-958250,-3541404,470.64,27.76,23.9,11.8,227.6,53.04,57.04,280.54,0.09,108.36,4.9,16.84,0,1,0,0,0,0,0,0,0,0
9035,-908250,-3541404,455.83,27.13,23.68,11.98,226,53,57,182.99,0.06,124.24,4.98,16.88,0,1,0,0,0,0,0,0,0,0
8535,-858250,-3541404,440.03,26.43,23.2,11.9,227.92,53,59.43,184.66,0.03,153.26,4.82,16.6,0,1,0,0,0,0,0,0,0,0
8035,-808250,-3541404,422.44,25.4,22.7,11.9,239.85,56.05,68.9,174.18,0.03,152.47,4.9,16.39,0,1,0,0,0,0,0,0,0,0
7535,-758250,-3541404,405,24.49,22.26,11.9,255.75,56.9,77.38,155.8,0.03,164.75,4.97,16.21,0,1,0,0,0,0,0,0,0,0
7035,-708250,-3541404,395.44,24.07,22,11.9,256.14,53.66,78.14,155.89,0.04,177.73,5,16,0,1,0,0,0,0,0,0,0,0
6535,-658250,-3541404,391.28,23.92,21.8,11.81,256.61,53.83,77.61,155.11,0.04,180.29,5,15.71,0,1,0,0,0,0,0,0,0,0
6035,-608250,-3541404,383.81,23.88,21.75,11.9,250.77,53.09,73.16,161.75,0.04,162.68,5.15,15.5,0,1,0,0,0,0,0,0,0,0
5535,-558250,-3541404,373.7,23.38,21.6,12.1,249.35,52.15,72.12,138.63,0.05,160.61,5.41,15.35,0,1,0,0,0,0,0,0,0,0
5035,-508250,-3541404,355.63,22.03,21.41,12.32,257.11,51,78.84,139,0.06,162.07,5.92,15.5,0,1,0,0,0,0,0,0,0,0
4535,-458250,-3541404,350.04,21.91,21.4,12.4,260,48.92,82,130.68,0.08,161.17,6,15.7,0,1,0,0,0,0,0,0,0,0
4035,-408250,-3541404,361.43,22.97,21.56,12.34,256.23,47,79.4,105.42,0.08,169.55,5.74,15.5,0,1,0,0,0,0,0,0,0,0
3535,-358250,-3541404,369.44,23.81,21.77,12.31,258.56,42.01,78.07,89.59,0.07,167.13,5.59,15.19,0,1,0,0,0,0,0,0,0,0
3035,-308250,-3541404,373.07,24.22,21.99,12.5,263.51,37.66,77.1,65.69,0.06,164.69,5.61,15.1,2.22,0.96,0,0.02,0,0,0,0,0,0
2035,-208250,-3541404,379.57,24.29,21.98,12.33,272.22,40.01,92.52,110.84,0.04,191.83,5.63,15.53,0.48,1,0,0,0,0,0,0,0,0
1535,-158250,-3541404,384.73,24.36,22.22,12.39,272.43,38.13,99.5,57.95,0.03,168.8,5.73,15.89,0,1,0,0,0,0,0,0,0,0
1035,-108250,-3541404,395.03,24.63,22.26,12.2,282.27,39.2,104.51,39.51,0.04,225.1,5.55,16.1,0,1,0,0,0,0,0,0,0,0
5835,-58250,-3541404,407.8,25.1,22.43,12.01,263.45,39,93.73,104.21,0.06,220.96,5.31,15.87,0,1,0,0,0,0,0,0,0,0
8235,-8250,-3541404,431.72,26.01,23.01,11.82,251.2,40,87.6,138.18,0.04,213.75,5.21,16.06,0,1,0,0,0,0,0,0,0,0
4135,41750,-3541404,463.07,27.28,23.29,11.41,245.93,41.79,82.98,190.46,0.03,230.7,4.81,16.31,0,1,0,0,0,0,0,0,0,0
9135,91750,-3541404,489.64,28.26,24.22,11.58,218.09,37.48,69.62,159.66,0.01,123.81,4.97,16.66,0,1,0,0,0,0,0,0,0,0
1435,141750,-3541404,513.85,29.03,24.72,11.52,200.63,36,58.78,126.97,0.01,34.27,4.82,17.1,0,0.78,0,0,0,0,0,0,0.22,0
1935,191750,-3541404,533.07,29.45,25.25,11.55,190,37.43,52.07,123.47,0.02,333.84,4.85,17.81,0,0.56,0,0,0,0,0,0,0.44,0
2435,241750,-3541404,546.41,29.5,25.57,11.57,185,41.69,46.66,153.58,0.03,92.62,4.87,18.3,0,0.86,0,0,0,0,0,0,0.14,0
2935,291750,-3541404,555.32,29.4,25.82,11.57,187.9,46,45.38,94.38,0.01,179.93,4.92,18.54,0,1,0,0,0,0,0,0,0,0
3435,341750,-3541404,558.42,29.48,26.3,11.98,198.43,47.98,49.51,211.64,0.04,101.84,5.2,18.92,0,1,0,0,0,0,0,0,0,0
3935,391750,-3541404,566.22,29.81,26.26,11.75,207.72,48,56.91,32.56,0.06,271.71,4.85,19.79,0,1,0,0,0,0,0,0,0,0
4435,441750,-3541404,582.1,30.43,23.78,8.89,384.68,80.85,126.49,181.03,0.18,273.55,2.15,19.24,0,1,0,0,0,0,0,0,0,0
4935,491750,-3541404,570.07,30.2,25.92,11.31,217.21,66,42.91,198.31,0.12,73.97,4.22,18.81,0,1,0,0,0,0,0,0,0,0
5435,541750,-3541404,570.49,30.01,26.09,11.4,210.58,67.6,38.13,45.43,0.17,69.12,4.39,19.71,0,1,0,0,0,0,0,0,0,0
5935,591750,-3541404,565.68,29.7,26.04,11.49,200.93,64.46,36,57.92,0.07,351.95,4.54,19.77,0,1,0,0,0,0,0,0,0,0
6435,641750,-3541404,567.5,29.47,26.1,11.5,196.04,61,36.01,56.01,0.06,331.15,4.66,20.01,0,1,0,0,0,0,0,0,0,0
6935,691750,-3541404,573.99,29.32,25.34,10.6,226.79,64.77,47.47,116.1,0.1,298.96,3.98,19.9,0,1,0,0,0,0,0,0,0,0
7435,741750,-3541404,580.53,29.7,25.83,10.93,242.58,74.84,50,239.98,0.04,328.22,4.13,19.59,0,1,0,0,0,0,0,0,0,0
7935,791750,-3541404,589.8,30,25.48,10.38,292.6,85.98,64.71,171.95,0.01,102.08,3.48,19.94,0,1,0,0,0,0,0,0,0,0
8435,841750,-3541404,591.77,30.39,26.69,11.45,267,78,56,227.83,0.04,152.29,4.3,19.73,0,1,0,0,0,0,0,0,0,0
8935,891750,-3541404,592.45,30.55,26.82,11.62,262.67,72,56.36,101.87,0.08,122.63,4.41,20.5,0,1,0,0,0,0,0,0,0,0
9435,941750,-3541404,593.76,30.46,26.91,11.65,281.73,79.09,60.82,79.57,0.03,135.13,4.54,20.34,0,1,0,0,0,0,0,0,0,0
9935,991750,-3541404,591.79,30.14,26.9,11.68,309.97,88.97,66,89.02,0.02,293.92,4.73,20.6,0,1,0,0,0,0,0,0,0,0
1035,1041750,-3541404,589.21,29.68,26.37,11.17,347.99,98.16,72.69,108.85,0.05,309.62,4.48,20.6,0,1,0,0,0,0,0,0,0,0
1035,1091750,-3541404,588.51,29.42,26.31,11.2,355.66,99.7,70.81,162.08,0.06,318.98,4.6,20.42,0,0.86,0.14,0,0,0,0,0,0,0
1135,1141750,-3541404,585.67,29.51,26.09,11,400.85,120.62,79.49,201.65,0.06,342.05,4.36,20.3,0,0.19,0.81,0,0,0,0,0,0,0
1135,1191750,-3541404,583.61,29.84,26.13,11.1,450.78,147.94,90.14,169.38,0.05,24.55,4.19,20.22,0,0.11,0.89,0,0,0,0,0,0,0
1235,1241750,-3541404,582.87,30.15,26.35,11.35,449.82,144.67,85.37,149.39,0.03,41.24,4.2,20.23,0,0.94,0.06,0,0,0,0,0,0,0
1235,1291750,-3541404,578.12,30.2,26.24,11.39,460.26,151.5,92.36,146.73,0.02,9.61,4.2,20.1,0,0.6,0.19,0,0,0.21,0,0,0,0
1335,1341750,-3541404,573.25,29.98,25.78,11.08,509.51,172.11,98.14,144.32,0.04,332.09,3.8,19.9,0,0.85,0.04,0,0,0.12,0,0,0,0
1335,1391750,-3541404,570.29,30.16,25.35,10.7,580.45,200.15,111.53,173.13,0.08,317.45,3.25,19.6,0,0.42,0.58,0,0,0,0,0,0,0
1435,1441750,-3541404,567.86,30.3,24.61,10.02,686.3,239.05,131.8,227.86,0.14,327.53,2.51,19.05,0,0.12,0.88,0,0,0,0,0,0,0
1435,1491750,-3541404,559.23,29.96,24.83,10.5,671.53,241.21,121.42,275.74,0.11,312.96,2.95,18.75,0,0.27,0.65,0,0,0.08,0,0,0,0
1535,1541750,-3541404,552.43,29.8,23.83,9.66,671.66,241.76,122.48,318.79,0.17,243.31,1.94,18.34,0,0.02,0.62,0,0,0.3,0,0,0,0.06
1535,1591750,-3541404,533.19,29.31,22.67,8.96,683.28,245.8,115.17,641.22,0.25,242.73,1.07,16.24,0,0,0.99,0,0,0,0,0,0,0
1635,1641750,-3541404,495.54,27.31,19.86,7.19,763.15,278.28,135.28,746.38,0.33,257.93,-0.15,14.65,0,0,0.31,0.62,0,0.07,0,0,0,0
1635,1691750,-3541404,450.76,24.56,18.25,6.73,853.77,328.27,140.99,1115.08,0.16,189.04,0.15,11.74,0,0,0.06,0.91,0,0.02,0,0,0,0.02
1735,1741750,-3541404,413.21,22.61,18.88,8.32,1457.87,554.58,224.3,1223.23,0.47,120.33,2.02,13.08,0,0,0.02,0.12,0,0,0,0,0,0.86
1735,1791750,-3541404,377.16,21.33,22.13,12.5,1917.31,674.41,298.24,600.17,0.5,107.1,5.84,15.4,3.22,0,0,0,0,0,0,0,0,0.97
1735,-1758250,-3591404,370.74,21.61,23.26,13.9,595.62,34.23,310.92,89,0.15,232.31,9.02,16.99,8.38,0.08,0.34,0,0,0.5,0,0,0,0
1735,-1708250,-3591404,473.12,26.03,24.41,12.48,546.96,38.96,297.98,245.7,0.15,230.53,7.08,17.12,0,0.03,0,0,0,0.97,0,0,0,0
1635,-1658250,-3591404,521.08,28.04,24.7,11.53,446.64,45,225.4,307.54,0.07,227.55,6.12,17.46,0,0,0,0,0,1,0,0,0,0
1635,-1608250,-3591404,529.32,28.3,24.99,11.59,338.44,44,155.42,322.26,0.03,207.85,5.96,17.8,0,0,0,0,0,1,0,0,0,0
1535,-1558250,-3591404,536.55,28.59,24.89,11.35,314.34,42.01,139.08,323.63,0.04,233.48,5.65,17.91,0,0.41,0,0,0,0.59,0,0,0,0
1535,-1508250,-3591404,543.64,28.51,25.09,11.29,312.37,46.57,129.21,352.84,0.02,215.52,5.59,17.8,0,0.46,0,0,0,0.54,0,0,0,0
1435,-1458250,-3591404,547.21,28.77,25.08,11.17,317.16,48.98,131.59,322.35,0.02,234.36,5.27,18.21,0,0.99,0,0,0,0.01,0,0,0,0
1435,-1408250,-3591404,554.1,29.24,24.66,10.6,310.28,52,125.55,336.23,0.01,291.69,4.6,18.1,0,1,0,0,0,0,0,0,0,0
1335,-1358250,-3591404,540.92,29,24.42,10.65,290.12,51.89,111.47,351.52,0.02,297.3,4.55,18.02,0,1,0,0,0,0,0,0,0,0
1335,-1308250,-3591404,522.89,28.29,24.29,10.9,295.11,57.88,105.99,415.9,0.04,273.53,4.9,17.36,0,1,0,0,0,0,0,0,0,0
1235,-1258250,-3591404,506.43,27.56,23.89,10.89,293.22,63,99.29,399.23,0,135.52,5.06,17.38,0,1,0,0,0,0,0,0,0,0
1235,-1208250,-3591404,494.96,27.18,23.72,10.98,286.31,66.22,90.82,450.29,0.06,97.56,5.14,17.08,0,0.99,0.01,0,0,0,0,0,0,0
1135,-1158250,-3591404,487.44,27.1,23.8,11.25,268.06,62.52,80.04,350.74,0.05,116.73,5.34,16.97,3,0.92,0.04,0,0,0,0,0,0.01,0
1135,-1108250,-3591404,481.11,27.2,23.67,11.34,258.15,59.67,74.35,343.23,0.04,160.83,5.24,17.14,0,0.95,0.05,0,0,0,0,0,0,0
1035,-1058250,-3591404,473.98,27.32,23.35,11.2,261.89,60.25,72.1,291.61,0.04,181.4,4.83,16.82,0,0.75,0.25,0,0,0,0,0,0,0
1035,-1008250,-3591404,465.21,27.5,23.3,11.32,257.65,57.82,68.83,307.35,0.04,125.7,4.7,16.34,0,0.99,0.01,0,0,0,0,0,0,0
9535,-958250,-3591404,451.97,27.31,23.5,11.85,241.63,53.1,63,246.83,0.1,102.46,5,16.33,0,1,0,0,0,0,0,0,0,0
9035,-908250,-3591404,435.17,26.63,23.1,11.9,246.64,53.1,65,174.99,0.05,110.96,4.9,16.16,0,1,0,0,0,0,0,0,0,0
8535,-858250,-3591404,415.14,25.39,22.59,11.9,258.43,54.92,72.03,168.48,0.02,144.09,5,16,0,1,0,0,0,0,0,0,0,0
8035,-808250,-3591404,396.93,24.2,22.02,11.89,271.68,55,81.87,145,0.03,139.53,5,15.9,0,1,0,0,0,0,0,0,0,0
7535,-758250,-3591404,375.04,23.15,21.55,11.95,286.52,56.18,91.52,134.58,0.03,158.05,5.25,15.73,0,1,0,0,0,0,0,0,0,0
7035,-708250,-3591404,363.03,22.53,21.3,11.99,291.88,55.08,94.98,131.23,0.05,161.67,5.37,15.56,0,1,0,0,0,0,0,0,0,0
6535,-658250,-3591404,355.77,22.18,21.29,12.18,292.43,56,93.49,120.2,0.07,170.36,5.58,15.42,0,1,0,0,0,0,0,0,0,0
6035,-608250,-3591404,350.87,21.72,21.45,12.45,281.23,54.88,88.25,122.47,0.08,169.79,5.99,15.4,0,1,0,0,0,0,0,0,0,0
5535,-558250,-3591404,336.22,21.1,21.4,12.7,287.91,57,88.96,87.92,0.08,168.98,6.4,15.5,0,1,0,0,0,0,0,0,0,0
1535,-158250,-3591404,359.01,22.9,21.84,12.64,305.43,36,119.43,54.36,0.04,198.36,6.3,15.24,21,0.79,0,0,0,0,0,0,0,0
1035,-108250,-3591404,367.25,23.08,21.71,12.31,335.14,39.07,134,79.86,0.04,199.38,6.01,15.6,15.78,0.84,0,0,0,0,0,0,0,0
5835,-58250,-3591404,372.16,23.23,21.7,12.08,307.75,40.05,117.71,73.66,0.06,203.38,5.8,15.57,0,0.93,0,0,0,0.07,0,0,0,0
8235,-8250,-3591404,395.03,24.03,22.11,11.96,293.92,41,111.01,113.98,0.08,197.87,5.77,15.38,0,1,0,0,0,0,0,0,0,0
4135,41750,-3591404,429.47,25.49,22.85,11.8,270.57,39,102.92,90.83,0.08,209.35,5.68,15.61,0,1,0,0,0,0,0,0,0,0
9135,91750,-3591404,465.25,27.14,22.82,10.85,268.24,37.49,96.24,176.82,0.04,251.18,4.59,16.1,0,1,0,0,0,0,0,0,0,0
1435,141750,-3591404,492.92,28.37,23.84,11.21,225.77,33,75.22,157.64,0.04,343.84,4.67,16.47,0,1,0,0,0,0,0,0,0,0
1935,191750,-3591404,516.12,29.07,24.55,11.29,210,31.16,64.84,213.76,0.03,24.28,4.59,16.91,0,0.5,0,0,0,0,0,0,0.5,0
2435,241750,-3591404,532.06,29.2,24.97,11.3,207.4,41.87,58.26,138.24,0.04,62.62,4.58,17.41,0,0.97,0,0,0,0,0,0,0.03,0
2935,291750,-3591404,536.97,29,25.1,11.3,226.96,48,64.98,110.28,0.02,92.81,4.6,18.13,0,1,0,0,0,0,0,0,0,0
3435,341750,-3591404,535.66,28.32,25.37,11.71,224.58,47.21,61.88,76.57,0.03,325.68,5.22,18.63,0,1,0,0,0,0,0,0,0,0
3935,391750,-3591404,553.74,29.2,24.44,10.28,294.2,54.87,90.3,59.15,0.18,317.68,3.8,19,0,1,0,0,0,0,0,0,0,0
4435,441750,-3591404,563.52,29.9,23.01,8.61,326.41,77.53,91.42,340.66,0.19,316.86,2.01,16.92,0,1,0,0,0,0,0,0,0,0
4935,491750,-3591404,554.14,29.95,24.89,10.69,228.69,64.55,49.08,530.42,0.14,50.92,3.75,17.48,0,1,0,0,0,0,0,0,0,0
5435,541750,-3591404,553.9,29.82,24.4,10.2,231.98,66.99,48.99,121.81,0.17,45.03,3.3,18.52,0,1,0,0,0,0,0,0,0,0
5935,591750,-3591404,554.18,29.45,24.88,10.68,218.47,64.5,42.96,140.95,0.14,3.02,3.9,18.55,0,1,0,0,0,0,0,0,0,0
6435,641750,-3591404,552.73,28.91,25.21,11.01,214.76,59.7,41.85,123.52,0.11,356.84,4.5,19.02,0,1,0,0,0,0,0,0,0,0
6935,691750,-3591404,555.39,28.54,24.54,10.28,262.44,69.2,53.4,168.51,0.08,315.23,4,19.18,0,1,0,0,0,0,0,0,0,0
7435,741750,-3591404,564.79,29.27,25.4,10.9,230.45,69.87,45,262.24,0.03,105.81,4.16,18.62,0,1,0,0,0,0,0,0,0,0
7935,791750,-3591404,574.83,29.7,25.72,10.96,267.76,80,56,127.12,0.07,141.41,4.06,19.51,0,1,0,0,0,0,0,0,0,0
8435,841750,-3591404,579.59,30.2,26.3,11.41,265.75,81,55.9,163.64,0.07,154.9,4.3,19.49,0,1,0,0,0,0,0,0,0,0
8935,891750,-3591404,580.93,30.37,26.34,11.46,269.05,73.91,60,76,0.05,125.49,4.26,19.8,0,1,0,0,0,0,0,0,0,0
9435,941750,-3591404,582.47,30.3,26.45,11.5,281.1,75.87,61.93,86.23,0.01,285,4.4,19.95,4,0.96,0,0,0,0,0,0,0,0
9935,991750,-3591404,586.04,29.92,26.14,11.08,316.07,84.72,70.08,86.49,0.04,293.25,4.28,20.04,0,1,0,0,0,0,0,0,0,0
1035,1041750,-3591404,585.3,29.5,26.07,11.03,340.58,93.34,72.02,173.14,0.05,290.17,4.44,20.03,0,1,0,0,0,0,0,0,0,0
1035,1091750,-3591404,585.47,29.04,26.1,11,379.61,107.8,79.42,183.39,0.05,289.99,4.7,19.8,0,0.9,0.1,0,0,0,0,0,0,0
1135,1141750,-3591404,586.58,29.14,25.45,10.35,449.72,138,94.18,239.63,0.04,316.04,4,20.07,0,0.37,0.63,0,0,0,0,0,0,0
1135,1191750,-3591404,584.9,29.55,25.75,10.68,463.09,150.31,91.19,246.58,0.05,41.75,3.93,19.7,0,0.5,0.5,0,0,0,0,0,0,0
1235,1241750,-3591404,580.46,29.85,25.81,10.9,472.61,150,91.1,178.29,0.05,52.31,3.9,19.8,0,0.46,0.09,0.45,0,0,0,0,0,0
1235,1291750,-3591404,573.91,29.94,25.68,10.9,490.86,156.84,99.6,165.39,0.03,348.52,3.84,19.64,0,0.32,0.05,0.4,0,0.23,0,0,0,0
1335,1341750,-3591404,571.52,29.94,25.2,10.56,549.03,184.28,106.45,185.92,0.05,320.36,3.36,19.38,0,0.85,0,0.02,0,0.13,0,0,0,0
1335,1391750,-3591404,565.35,30.05,23.57,9.07,672.12,218.84,144.15,221.43,0.14,305.35,1.72,18.85,0,0.55,0.14,0,0,0.31,0,0,0,0
1435,1441750,-3591404,560.43,30.34,22.99,8.6,781.66,271.67,152.96,383.97,0.19,319.19,1.02,17.76,0,0.03,0.96,0,0,0.01,0,0,0,0
1435,1491750,-3591404,551.35,29.67,24.39,10.29,647.69,238.25,110.68,471.88,0.13,13.19,2.72,17.12,0,0.16,0.67,0,0,0.17,0,0,0,0
1535,1541750,-3591404,541.39,29.3,24.44,10.54,635.9,235.55,111.32,346.62,0.06,322.57,3.01,18.23,0,0.05,0.29,0.08,0,0.58,0,0,0,0
1535,1591750,-3591404,520.77,28.16,22.21,8.87,724.41,252.54,140.82,338.7,0.25,270.06,1.55,16.69,0,0,0.51,0.03,0,0.46,0,0,0,0
1635,1641750,-3591404,480.88,26.19,18.05,5.76,819.78,284.71,167.1,873.74,0.32,264.97,-1.25,13.6,0,0,0.14,0.81,0,0.06,0,0,0,0
1635,1691750,-3591404,447.03,25.49,21.09,9.65,953.15,377.46,127.86,1002.1,0.1,121.54,2.22,12.52,0,0,0.12,0.41,0,0,0,0,0,0.47
1735,1741750,-3591404,402.15,23.56,22.52,12.25,1234.56,476.7,167.78,165.17,0.5,107.78,5,14.53,0,0,0.04,0.02,0,0,0,0,0,0.94
1736,-1708250,-3641404,422.18,23.78,24.13,13.46,703.7,41.64,381.47,59.43,0.17,228.27,8.52,17.4,0,0,0.41,0,0,0.59,0,0,0,0
1636,-1658250,-3641404,505.74,27.69,24.09,11.3,575.78,47.46,305.23,279,0.15,224.55,5.97,16.91,0,0,0.27,0,0,0.73,0,0,0,0
1636,-1608250,-3641404,531.83,28.74,24.71,11.27,378.38,43.42,181.9,249.88,0.07,207,5.42,17.59,0,0,0,0,0,1,0,0,0,0
1536,-1558250,-3641404,526.61,28.4,24.76,11.49,327.21,41.37,147.77,303.88,0.06,226.01,5.69,17.6,0,0,0,0,0,1,0,0,0,0
1536,-1508250,-3641404,528.47,28.38,24.54,11.21,313.12,45,132.12,353.53,0.03,206.13,5.52,17.28,0,0.04,0,0,0,0.96,0,0,0,0
1436,-1458250,-3641404,531.24,28.45,24.15,10.66,333.1,49.08,139,338.67,0.04,242.29,4.91,17.4,0,0.1,0,0,0,0.9,0,0,0,0
1436,-1408250,-3641404,532.4,28.8,23.93,10.38,326.12,52.9,132.61,454.02,0.04,279.98,4.48,17.06,0,0.9,0,0,0,0.1,0,0,0,0
1336,-1358250,-3641404,521.77,28.34,23.84,10.53,321.29,54.41,124.66,396.99,0.03,327.49,4.7,16.93,0,0.99,0.01,0,0,0,0,0,0,0
1336,-1308250,-3641404,501.05,27.6,23.44,10.64,326.05,58.59,118.95,423.46,0.03,298.62,4.84,16.53,0,0.99,0.01,0,0,0,0,0,0,0
1236,-1258250,-3641404,485.38,26.89,23.11,10.65,323.88,63.84,110.36,486.65,0.02,114.37,4.95,16.19,0,1,0,0,0,0,0,0,0,0
1236,-1208250,-3641404,470.8,26.37,23.27,11.2,298.56,64,94.56,368.37,0.07,111.04,5.5,16.24,0,1,0,0,0,0,0,0,0,0
1136,-1158250,-3641404,468.87,26.39,23.25,11.19,282.69,63.47,84.16,311.81,0.05,112.14,5.45,16.45,0,0.91,0.09,0,0,0,0,0,0,0
1136,-1108250,-3641404,459.31,26.31,22.9,11.09,283.94,63,82.72,284.5,0.02,122.97,5.19,16.56,0,0.44,0.56,0,0,0,0,0,0,0
1036,-1058250,-3641404,451.85,26.46,22.32,10.66,299.68,64.48,86.48,296.12,0.01,234.26,4.56,16.05,0,0.25,0.75,0,0,0,0,0,0,0
1036,-1008250,-3641404,442.02,26.7,22.86,11.47,277.68,57.95,76.66,357.35,0.05,117.31,4.96,15.3,0,0.46,0.54,0,0,0,0,0,0,0
9536,-958250,-3641404,433.12,26.9,22.9,11.8,266.39,55,70.39,231.5,0.09,111.67,4.97,15.6,0,0.86,0.14,0,0,0,0,0,0,0
9036,-908250,-3641404,415.16,25.93,22.5,11.8,275.67,55,76.2,161,0.05,120.58,5,15.5,0,1,0,0,0,0,0,0,0,0
8536,-858250,-3641404,394.81,24.5,22,11.85,291.33,55,86.41,149.56,0.03,141.13,5.1,15.4,0,1,0,0,0,0,0,0,0,0
8036,-808250,-3641404,372.25,23.08,21.42,11.9,306.48,54.97,97.19,133.76,0.05,131.25,5.3,15.4,0,1,0,0,0,0,0,0,0,0
7536,-758250,-3641404,351.36,22.05,21.09,12.14,317.45,56.57,107.15,97.77,0.07,153.32,5.59,15.4,5.72,0.94,0,0,0,0,0,0,0,0
7036,-708250,-3641404,336.5,21.3,21.1,12.4,322,55,111,89.95,0.08,161.67,6,15.37,13.6,0.86,0,0,0,0,0,0,0,0
4136,41750,-3641404,397.74,23.62,22.18,11.98,314.17,36.18,134.09,48,0.07,234.92,6.49,15.5,0.48,0.4,0,0,0,0.6,0,0,0,0
9136,91750,-3641404,433.66,25.68,22.6,11.48,282.74,35,113.07,115.53,0.09,250.33,5.54,15.6,0,0.97,0,0,0,0.03,0,0,0,0
1436,141750,-3641404,472.21,27.62,22.37,10.25,294.03,41.04,109.63,261.15,0.03,214.93,4.02,15.02,0,1,0,0,0,0,0,0,0,0
1936,191750,-3641404,497.88,28.5,23.45,10.68,258.4,29.41,88.68,150.74,0,128.27,4.18,16,0,0.92,0,0,0,0,0,0,0.08,0
2436,241750,-3641404,512.84,28.36,23.77,10.6,263.05,49,79.97,177.45,0.05,9.51,4.1,16.6,0,1,0,0,0,0,0,0,0,0
2936,291750,-3641404,504.65,27.29,23.72,10.8,248.85,54.09,66.89,144.72,0.08,51.41,4.51,17.13,0,1,0,0,0,0,0,0,0,0
